gene_id	status
LOC116615986	unmethylated
LOC116615992	unmethylated
LOC5508894	unmethylated
LOC5508902	unmethylated
LOC5508897	unmethylated
LOC5508899	unmethylated
LOC5508929	unmethylated
LOC5508933	unmethylated
LOC5508915	unmethylated
LOC5508916	unmethylated
LOC5508917	unmethylated
LOC5508938	unmethylated
LOC5508918	unmethylated
LOC125556657	unmethylated
LOC5508920	unmethylated
LOC5508921	unmethylated
LOC5508940	unmethylated
LOC116615979	unmethylated
LOC5508941	unmethylated
LOC5508922	unmethylated
LOC5508942	unmethylated
LOC5508924	unmethylated
LOC5508925	unmethylated
LOC116615987	unmethylated
LOC5508944	unmethylated
LOC116615988	unmethylated
LOC116615989	unmethylated
LOC125561111	unmethylated
LOC5508928	unmethylated
LOC5505695	unmethylated
LOC5505690	unmethylated
LOC116613492	unmethylated
LOC116613503	unmethylated
LOC5505691	unmethylated
LOC5505679	unmethylated
LOC116613497	unmethylated
LOC5505669	unmethylated
LOC5505668	unmethylated
LOC125556736	unmethylated
LOC125556712	unmethylated
LOC116613502	unmethylated
LOC5505681	unmethylated
LOC125556660	unmethylated
LOC5505202	unmethylated
LOC116613034	unmethylated
LOC116613033	unmethylated
LOC5505204	unmethylated
LOC5505201	unmethylated
LOC5505207	unmethylated
LOC5505219	unmethylated
LOC125556664	unmethylated
LOC5505212	unmethylated
LOC5505227	unmethylated
LOC5505215	unmethylated
LOC5505228	unmethylated
LOC5505216	unmethylated
LOC5505229	unmethylated
LOC5517843	unmethylated
LOC5517851	unmethylated
LOC116601513	unmethylated
LOC5517853	unmethylated
LOC116601524	unmethylated
LOC5517864	unmethylated
LOC5517924	unmethylated
LOC5517925	unmethylated
LOC116601527	unmethylated
LOC5517927	unmethylated
LOC5517929	unmethylated
LOC116601522	unmethylated
LOC125560152	unmethylated
LOC5517871	unmethylated
LOC5517933	unmethylated
LOC116601498	unmethylated
LOC116601550	unmethylated
LOC116601557	unmethylated
LOC5497384	unmethylated
LOC5517941	unmethylated
LOC5517881	unmethylated
LOC5517943	unmethylated
LOC5517945	unmethylated
LOC116601508	unmethylated
LOC116601507	unmethylated
LOC5517886	unmethylated
LOC5517948	unmethylated
LOC5517888	unmethylated
LOC125558744	unmethylated
LOC5517949	unmethylated
LOC116606615	unmethylated
LOC5517953	unmethylated
LOC5517897	unmethylated
LOC116601501	unmethylated
LOC5517899	unmethylated
LOC5517900	unmethylated
LOC5517901	unmethylated
LOC5517955	unmethylated
LOC116601495	unmethylated
LOC5517902	unmethylated
LOC5517956	unmethylated
LOC5517903	unmethylated
LOC5517904	unmethylated
LOC5517958	unmethylated
LOC5517959	unmethylated
LOC5517905	unmethylated
LOC5517966	unmethylated
LOC116601521	unmethylated
LOC5517968	unmethylated
LOC5517909	unmethylated
LOC5517910	unmethylated
LOC116601518	unmethylated
LOC5517974	unmethylated
LOC5517913	unmethylated
LOC116601545	unmethylated
LOC5517914	unmethylated
LOC125558841	unmethylated
LOC116601529	unmethylated
LOC125561041	unmethylated
LOC116601533	unmethylated
LOC116601510	unmethylated
LOC125556687	unmethylated
LOC5517919	unmethylated
LOC5517920	unmethylated
LOC5517982	unmethylated
LOC116601541	unmethylated
LOC116601565	unmethylated
LOC125561042	unmethylated
LOC5501221	unmethylated
LOC116608312	unmethylated
LOC5501222	unmethylated
LOC5501224	unmethylated
LOC5501226	unmethylated
LOC5514381	unmethylated
LOC5514380	unmethylated
LOC5514346	unmethylated
LOC5514342	unmethylated
LOC116619295	unmethylated
LOC5514340	unmethylated
LOC5514339	unmethylated
LOC5514338	unmethylated
LOC5514337	unmethylated
LOC5514364	unmethylated
LOC5514326	unmethylated
LOC116619275	unmethylated
LOC116619263	unmethylated
LOC5514356	unmethylated
LOC5514317	unmethylated
LOC5514355	unmethylated
LOC5514314	unmethylated
LOC5514351	unmethylated
LOC5514347	unmethylated
LOC5514293	unmethylated
LOC5514305	unmethylated
LOC5514285	unmethylated
LOC5514298	unmethylated
LOC5514288	unmethylated
LOC116619277	unmethylated
LOC5514302	unmethylated
LOC5500764	unmethylated
LOC5500763	unmethylated
LOC5516767	unmethylated
LOC5516770	unmethylated
LOC5516771	unmethylated
LOC116620829	unmethylated
LOC125558972	unmethylated
LOC116620867	unmethylated
LOC5516817	unmethylated
LOC116620840	unmethylated
LOC5516824	unmethylated
LOC5516829	unmethylated
LOC5516777	unmethylated
LOC5516779	unmethylated
LOC5516780	unmethylated
LOC5516832	unmethylated
LOC116620835	unmethylated
LOC116620833	unmethylated
LOC5516835	unmethylated
LOC5516836	unmethylated
LOC116620832	unmethylated
LOC116620816	unmethylated
LOC116620856	unmethylated
LOC116620855	unmethylated
LOC5516784	unmethylated
LOC5516785	unmethylated
LOC5516786	unmethylated
LOC5516842	unmethylated
LOC5516791	unmethylated
LOC5516843	unmethylated
LOC5516844	unmethylated
LOC5516795	unmethylated
LOC116620812	unmethylated
LOC5521242	unmethylated
LOC5521355	unmethylated
LOC5521238	unmethylated
LOC5521351	unmethylated
LOC125559011	unmethylated
LOC116604262	unmethylated
LOC5521347	unmethylated
LOC5521237	unmethylated
LOC5521236	unmethylated
LOC116604258	unmethylated
LOC5521345	unmethylated
LOC5521343	unmethylated
LOC5521342	unmethylated
LOC116604314	unmethylated
LOC125561061	unmethylated
LOC116604268	unmethylated
LOC5521336	unmethylated
LOC125559029	unmethylated
LOC5521335	unmethylated
LOC116604252	unmethylated
LOC5521333	unmethylated
LOC5521331	unmethylated
LOC5521224	unmethylated
LOC5521330	unmethylated
LOC5521329	unmethylated
LOC5521328	unmethylated
LOC5521327	unmethylated
LOC125561018	unmethylated
LOC5521217	unmethylated
LOC5521325	unmethylated
LOC5521324	unmethylated
LOC5521213	unmethylated
LOC5521323	unmethylated
LOC116604230	unmethylated
LOC116604220	unmethylated
LOC5521210	unmethylated
LOC5521320	unmethylated
LOC5521209	unmethylated
LOC116604239	unmethylated
LOC5521207	unmethylated
LOC116604250	unmethylated
LOC5521201	unmethylated
LOC116604310	unmethylated
LOC5521309	unmethylated
LOC5521308	unmethylated
LOC5521307	unmethylated
LOC5521194	unmethylated
LOC116604246	unmethylated
LOC116604245	unmethylated
LOC116604244	unmethylated
LOC116604305	unmethylated
LOC116604327	unmethylated
LOC116604325	unmethylated
LOC5521189	unmethylated
LOC5521188	unmethylated
LOC5521185	unmethylated
LOC5521182	unmethylated
LOC5521295	unmethylated
LOC5521179	unmethylated
LOC5521294	unmethylated
LOC116604292	unmethylated
LOC5521178	unmethylated
LOC5521177	unmethylated
LOC5521291	unmethylated
LOC116604228	unmethylated
LOC5521175	unmethylated
LOC5521170	unmethylated
LOC116604270	unmethylated
LOC5521283	unmethylated
LOC116604263	unmethylated
LOC5521281	unmethylated
LOC5521278	unmethylated
LOC5521276	unmethylated
LOC5521275	unmethylated
LOC116604282	unmethylated
LOC125559068	unmethylated
LOC5521162	unmethylated
LOC5521274	unmethylated
LOC5521160	unmethylated
LOC5521159	unmethylated
LOC5521158	unmethylated
LOC5521271	unmethylated
LOC5521154	unmethylated
LOC125556762	unmethylated
LOC116604289	unmethylated
LOC116604321	unmethylated
LOC116604264	unmethylated
LOC5521266	unmethylated
LOC5521265	unmethylated
LOC5521264	unmethylated
LOC116604303	unmethylated
LOC5521146	unmethylated
LOC5521258	unmethylated
LOC5521144	unmethylated
LOC116604279	unmethylated
LOC125561083	unmethylated
LOC5521139	unmethylated
LOC5521134	unmethylated
LOC5521252	unmethylated
LOC116604280	unmethylated
LOC5521249	unmethylated
LOC116604300	unmethylated
LOC5521247	unmethylated
LOC116604235	unmethylated
LOC5521129	unmethylated
LOC116604333	unmethylated
LOC116604332	unmethylated
LOC116604331	unmethylated
LOC116604330	unmethylated
LOC5521108	unmethylated
LOC5521119	unmethylated
LOC5521116	unmethylated
LOC116604334	unmethylated
LOC125561016	unmethylated
LOC5521105	unmethylated
LOC5521117	unmethylated
LOC116604296	unmethylated
LOC5521114	unmethylated
LOC5500758	unmethylated
LOC5514018	unmethylated
LOC116619181	unmethylated
LOC5514007	unmethylated
LOC116619163	unmethylated
LOC5514017	unmethylated
LOC5514021	unmethylated
LOC5514016	unmethylated
LOC116619170	unmethylated
LOC5514027	unmethylated
LOC116619158	unmethylated
LOC5514032	unmethylated
LOC5514073	unmethylated
LOC125559864	unmethylated
LOC5514077	unmethylated
LOC5514078	unmethylated
LOC116619169	unmethylated
LOC5514079	unmethylated
LOC125556673	unmethylated
LOC5514040	unmethylated
LOC5514041	unmethylated
LOC5514083	unmethylated
LOC116619182	unmethylated
LOC5514093	unmethylated
LOC5514048	unmethylated
LOC5514094	unmethylated
LOC5514050	unmethylated
LOC5514051	unmethylated
LOC5514052	unmethylated
LOC116619167	unmethylated
LOC5514099	unmethylated
LOC116619166	unmethylated
LOC5514100	unmethylated
LOC5514056	unmethylated
LOC5514103	unmethylated
LOC5514058	unmethylated
LOC5514060	unmethylated
LOC5514108	unmethylated
LOC125559822	unmethylated
LOC5514110	unmethylated
LOC125559135	unmethylated
LOC5521631	unmethylated
LOC5521623	unmethylated
LOC5521626	unmethylated
LOC5521638	unmethylated
LOC116604461	unmethylated
LOC116604528	unmethylated
LOC116604548	unmethylated
LOC5521624	unmethylated
LOC5521632	unmethylated
LOC5521621	unmethylated
LOC5521748	unmethylated
LOC5521644	unmethylated
LOC5521750	unmethylated
LOC5521647	unmethylated
LOC5521649	unmethylated
LOC5521755	unmethylated
LOC125559164	unmethylated
LOC125559165	unmethylated
LOC5521651	unmethylated
LOC5521652	unmethylated
LOC5521764	unmethylated
LOC5521766	unmethylated
LOC5521667	unmethylated
LOC116604544	unmethylated
LOC5521774	unmethylated
LOC125561029	unmethylated
LOC125559343	unmethylated
LOC116612665	unmethylated
LOC125559372	unmethylated
LOC5521669	unmethylated
LOC5521670	unmethylated
LOC5521775	unmethylated
LOC116604539	unmethylated
LOC125561095	unmethylated
LOC5521780	unmethylated
LOC116604476	unmethylated
LOC5521788	unmethylated
LOC5521790	unmethylated
LOC5521791	unmethylated
LOC5521685	unmethylated
LOC5521688	unmethylated
LOC5521689	unmethylated
LOC5521793	unmethylated
LOC116604466	unmethylated
LOC5521691	unmethylated
LOC116604515	unmethylated
LOC5521701	unmethylated
LOC116604463	unmethylated
LOC5521703	unmethylated
LOC5521705	unmethylated
LOC5521706	unmethylated
LOC125559757	unmethylated
LOC125559759	unmethylated
LOC5521707	unmethylated
LOC116604538	unmethylated
LOC5521803	unmethylated
LOC5521712	unmethylated
LOC5521805	unmethylated
LOC5521716	unmethylated
LOC5521717	unmethylated
LOC5521808	unmethylated
LOC116604499	unmethylated
LOC5521809	unmethylated
LOC116604501	unmethylated
LOC125556759	unmethylated
LOC5521815	unmethylated
LOC5521725	unmethylated
LOC5521817	unmethylated
LOC5521726	unmethylated
LOC125559792	unmethylated
LOC5521818	unmethylated
LOC5521819	unmethylated
LOC5521822	unmethylated
LOC5521731	unmethylated
LOC5521823	unmethylated
LOC5521825	unmethylated
LOC5521838	unmethylated
LOC116604554	unmethylated
LOC5521839	unmethylated
LOC5521840	unmethylated
LOC5521842	unmethylated
LOC5521841	unmethylated
LOC5521844	unmethylated
LOC5521845	unmethylated
LOC5521846	unmethylated
LOC5521849	unmethylated
LOC5521850	unmethylated
LOC5521861	unmethylated
LOC5521862	unmethylated
LOC5521863	unmethylated
LOC5521864	unmethylated
LOC5521865	unmethylated
LOC5515558	unmethylated
LOC116604508	unmethylated
LOC5521871	unmethylated
LOC116604536	unmethylated
LOC125559825	unmethylated
LOC5516752	unmethylated
LOC116620853	unmethylated
LOC5516744	unmethylated
LOC5516760	unmethylated
LOC125560982	unmethylated
LOC116620846	unmethylated
LOC116620858	unmethylated
LOC116620845	unmethylated
LOC125561025	unmethylated
LOC5516799	unmethylated
LOC5516761	unmethylated
LOC5516801	unmethylated
LOC5516763	unmethylated
LOC5516806	unmethylated
LOC5516764	unmethylated
LOC5516808	unmethylated
LOC116604899	unmethylated
LOC116607899	unmethylated
LOC125559846	unmethylated
LOC125559856	unmethylated
LOC125560984	unmethylated
LOC125559867	unmethylated
LOC125560988	unmethylated
LOC125560924	unmethylated
LOC5499082	unmethylated
LOC125560986	unmethylated
LOC125560925	unmethylated
LOC125560990	unmethylated
LOC125560987	unmethylated
LOC125560985	unmethylated
LOC125560989	unmethylated
LOC5500965	unmethylated
LOC5504566	unmethylated
LOC5504571	unmethylated
LOC5504572	unmethylated
LOC116612238	unmethylated
LOC116612234	unmethylated
LOC5504558	unmethylated
LOC5504557	unmethylated
LOC5515709	unmethylated
LOC5515701	unmethylated
LOC5515700	unmethylated
LOC5515707	unmethylated
LOC116620045	unmethylated
LOC5515703	unmethylated
LOC116620011	unmethylated
LOC5515698	unmethylated
LOC5515712	unmethylated
LOC116620024	unmethylated
LOC5515715	unmethylated
LOC5515719	unmethylated
LOC5515720	unmethylated
LOC116620019	unmethylated
LOC5515781	unmethylated
LOC5515782	unmethylated
LOC5515722	unmethylated
LOC5515725	unmethylated
LOC5515787	unmethylated
LOC5515788	unmethylated
LOC5515789	unmethylated
LOC5515793	unmethylated
LOC116620022	unmethylated
LOC5515794	unmethylated
LOC116620028	unmethylated
LOC5515796	unmethylated
LOC5515734	unmethylated
LOC5515797	unmethylated
LOC116620027	unmethylated
LOC5515737	unmethylated
LOC5515738	unmethylated
LOC116620010	unmethylated
LOC5515741	unmethylated
LOC116620040	unmethylated
LOC5515742	unmethylated
LOC116620037	unmethylated
LOC5515806	unmethylated
LOC5515746	unmethylated
LOC5515808	unmethylated
LOC5515810	unmethylated
LOC5515754	unmethylated
LOC116620043	unmethylated
LOC5515756	unmethylated
LOC116620044	unmethylated
LOC5515815	unmethylated
LOC125559016	unmethylated
LOC5515816	unmethylated
LOC5515758	unmethylated
LOC5515817	unmethylated
LOC5515818	unmethylated
LOC5515761	unmethylated
LOC5515763	unmethylated
LOC5515824	unmethylated
LOC116620041	unmethylated
LOC5515825	unmethylated
LOC5515766	unmethylated
LOC5515826	unmethylated
LOC5515770	unmethylated
LOC5515771	unmethylated
LOC5515831	unmethylated
LOC5515834	unmethylated
LOC5515774	unmethylated
LOC5515775	unmethylated
LOC5515777	unmethylated
LOC5515778	unmethylated
LOC5515837	unmethylated
LOC5515780	unmethylated
LOC116619988	unmethylated
LOC5508799	unmethylated
LOC5508781	unmethylated
LOC5508798	unmethylated
LOC5508795	unmethylated
LOC5508794	unmethylated
LOC5508793	unmethylated
LOC5508792	unmethylated
LOC116615708	unmethylated
LOC5508789	unmethylated
LOC5508776	unmethylated
LOC5508771	unmethylated
LOC5508774	unmethylated
LOC116615704	unmethylated
LOC5508757	unmethylated
LOC5508772	unmethylated
LOC5508760	unmethylated
LOC5508761	unmethylated
LOC5508767	unmethylated
LOC5508769	unmethylated
LOC116615717	unmethylated
LOC116615720	unmethylated
LOC5508768	unmethylated
LOC125560927	unmethylated
LOC5508764	unmethylated
LOC5508773	unmethylated
LOC5508775	unmethylated
LOC116616085	unmethylated
LOC116616096	unmethylated
LOC5509063	unmethylated
LOC5509068	unmethylated
LOC116616079	unmethylated
LOC5509069	unmethylated
LOC5509070	unmethylated
LOC5509088	unmethylated
LOC116616090	unmethylated
LOC116616092	unmethylated
LOC5509076	unmethylated
LOC5509078	unmethylated
LOC5509090	unmethylated
LOC116616081	unmethylated
LOC5509081	unmethylated
LOC5509083	unmethylated
LOC5509094	unmethylated
LOC5509086	unmethylated
LOC5504240	unmethylated
LOC5497749	unmethylated
LOC116611894	unmethylated
LOC5504249	unmethylated
LOC5504251	unmethylated
LOC5504243	unmethylated
LOC5504256	unmethylated
LOC5504257	unmethylated
LOC125560928	unmethylated
LOC116611890	unmethylated
LOC5500860	unmethylated
LOC5500864	unmethylated
LOC125560929	unmethylated
LOC5500862	unmethylated
LOC125560930	unmethylated
LOC5525267	unmethylated
LOC116614561	unmethylated
LOC116614557	unmethylated
LOC5525255	unmethylated
LOC116614542	unmethylated
LOC5499010	unmethylated
LOC5525252	unmethylated
LOC5525262	unmethylated
LOC5525260	unmethylated
LOC116614550	unmethylated
LOC5525248	unmethylated
LOC5525247	unmethylated
LOC5525258	unmethylated
LOC5525246	unmethylated
LOC125560931	unmethylated
LOC125560932	unmethylated
LOC5525230	unmethylated
LOC5525233	unmethylated
LOC116614548	unmethylated
LOC116614541	unmethylated
LOC5525234	unmethylated
LOC5525241	unmethylated
LOC116614549	unmethylated
LOC116616647	unmethylated
LOC116616641	unmethylated
LOC116612013	unmethylated
LOC116612005	unmethylated
LOC5504324	unmethylated
LOC5504326	unmethylated
LOC116612015	unmethylated
LOC5504328	unmethylated
LOC5508510	unmethylated
LOC5508501	unmethylated
LOC116615554	unmethylated
LOC5508492	unmethylated
LOC116615559	unmethylated
LOC116615558	unmethylated
LOC5508482	unmethylated
LOC116615561	unmethylated
LOC5508491	unmethylated
LOC125561039	unmethylated
LOC5508488	unmethylated
LOC5508486	unmethylated
LOC5508477	unmethylated
LOC125560935	unmethylated
LOC125560936	unmethylated
LOC125561000	unmethylated
LOC116610004	unmethylated
LOC125560940	unmethylated
LOC5501074	unmethylated
LOC5501073	unmethylated
LOC5516167	unmethylated
LOC5516132	unmethylated
LOC5516130	unmethylated
LOC5516164	unmethylated
LOC5516122	unmethylated
LOC125560941	unmethylated
LOC125560942	unmethylated
LOC125560943	unmethylated
LOC116620207	unmethylated
LOC125560970	unmethylated
LOC116620221	unmethylated
LOC125560944	unmethylated
LOC116620220	unmethylated
LOC116620696	unmethylated
LOC125560945	unmethylated
LOC125560971	unmethylated
LOC116620219	unmethylated
LOC125560969	unmethylated
LOC125560946	unmethylated
LOC5504097	unmethylated
LOC5504098	unmethylated
LOC5504107	unmethylated
LOC5504108	unmethylated
LOC116612870	unmethylated
LOC116612872	unmethylated
LOC5505085	unmethylated
LOC5505086	unmethylated
LOC5505087	unmethylated
LOC5505088	unmethylated
LOC5505077	unmethylated
LOC125560979	unmethylated
LOC5502526	unmethylated
LOC116609995	unmethylated
LOC125560701	unmethylated
LOC125560950	unmethylated
LOC116609985	unmethylated
LOC116618957	unmethylated
LOC5513676	unmethylated
LOC5513651	unmethylated
LOC116614553	unmethylated
LOC116618666	unmethylated
LOC5513175	unmethylated
LOC5513171	unmethylated
LOC116618677	unmethylated
LOC5513168	unmethylated
LOC5513164	unmethylated
LOC5513144	unmethylated
LOC5513157	unmethylated
LOC125560951	unmethylated
LOC116618667	unmethylated
LOC116618681	unmethylated
LOC116614390	unmethylated
LOC116618679	unmethylated
LOC5501943	unmethylated
LOC5501947	unmethylated
LOC5525094	unmethylated
LOC125561281	unmethylated
LOC116609396	unmethylated
LOC5501941	unmethylated
LOC5501945	unmethylated
LOC5517031	unmethylated
LOC5517030	unmethylated
LOC116621088	unmethylated
LOC116621104	unmethylated
LOC116621110	unmethylated
LOC5517024	unmethylated
LOC5517022	unmethylated
LOC116621091	unmethylated
LOC5517020	unmethylated
LOC116621114	unmethylated
LOC5517079	unmethylated
LOC116621138	unmethylated
LOC5517078	unmethylated
LOC125561197	unmethylated
LOC5517074	unmethylated
LOC5517073	unmethylated
LOC125561196	unmethylated
LOC5517072	unmethylated
LOC5517014	unmethylated
LOC5517006	unmethylated
LOC5517064	unmethylated
LOC5517003	unmethylated
LOC116621136	unmethylated
LOC5517002	unmethylated
LOC5517001	unmethylated
LOC116621096	unmethylated
